customerID,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges_Monthly,account_Charges_Total
7968-quxns,0,m,0,0,0,6,1,0,no,0,0,0,0,0,0,month,0,mailed check,18.95,110.15
7969-aulmz,1,f,0,0,0,21,1,1,fiber optic,0,0,0,0,1,1,month,1,electronic check,97.35,2119.5
7969-ffowg,0,m,0,1,1,65,1,0,no,0,0,0,0,0,0,two year,0,mailed check,19.9,1292.6
7971-hlvxi,0,m,0,1,1,72,1,1,fiber optic,0,0,0,0,0,1,two year,1,credit card (automatic),84.5,6130.85
7973-dzrkh,0,f,0,0,1,66,1,1,fiber optic,1,0,1,1,0,0,two year,1,credit card (automatic),90.95,5930.05
7975-jmznt,0,m,0,1,0,66,1,1,dsl,1,1,1,1,1,1,two year,0,bank transfer (automatic),91.7,6075.9
7975-tzmlr,0,m,0,0,0,47,1,1,fiber optic,0,1,1,0,1,1,one year,1,electronic check,103.1,4889.3
7976-cicys,0,m,0,0,0,4,1,0,no,0,0,0,0,0,0,month,1,credit card (automatic),20.7,83.75
7977-hxjku,0,m,0,0,1,21,1,0,no,0,0,0,0,0,0,two year,0,mailed check,19.6,397.0
7978-dkuqh,0,f,0,1,0,25,1,0,fiber optic,0,0,1,0,0,0,month,1,electronic check,74.6,1797.75
7979-corpm,1,m,0,0,0,24,1,1,fiber optic,0,1,0,0,1,0,month,1,credit card (automatic),90.55,2282.55
7979-yhufg,,m,0,0,0,8,1,0,fiber optic,0,0,0,0,0,0,month,1,mailed check,70.1,551.35
7980-mhflq,0,f,0,1,1,72,1,1,no,0,0,0,0,0,0,two year,0,mailed check,24.9,1859.2
7982-vcelr,0,f,0,0,0,36,1,0,fiber optic,0,1,0,0,1,1,month,1,credit card (automatic),94.8,3565.65
7989-awgeh,0,m,0,1,1,49,0,0,dsl,1,0,0,0,0,1,month,1,electronic check,39.2,1838.15
7989-chgtl,1,m,0,0,0,1,1,0,no,0,0,0,0,0,0,month,1,mailed check,19.6,19.6
7989-vcqoh,0,m,0,1,1,18,1,0,dsl,1,0,1,1,1,1,month,0,electronic check,83.25,1611.15
7993-nqlje,0,m,0,1,1,15,1,0,fiber optic,1,0,0,0,0,0,month,0,mailed check,75.1,1151.55
7993-pykof,1,m,0,1,0,8,1,0,fiber optic,1,0,0,0,0,0,month,0,electronic check,75.0,632.95
7994-uyivz,0,m,0,1,0,8,1,1,fiber optic,0,0,0,0,0,1,month,1,bank transfer (automatic),85.65,659.45
7994-xirtr,0,m,1,0,0,54,1,0,dsl,0,0,1,1,0,1,one year,0,bank transfer (automatic),65.25,3529.95
7995-zhhnz,0,m,0,1,0,42,1,1,dsl,1,0,0,0,0,0,one year,0,credit card (automatic),56.1,2386.85
7996-bpxhy,0,f,0,1,1,13,1,1,no,0,0,0,0,0,0,two year,1,bank transfer (automatic),25.0,332.5
7996-mhxlw,0,f,0,0,0,66,1,1,no,0,0,0,0,0,0,two year,1,credit card (automatic),25.15,1683.6
7997-eassd,0,f,0,1,0,63,1,1,fiber optic,0,0,0,1,0,0,one year,1,credit card (automatic),81.2,4965.1
7998-wnzem,0,m,0,0,0,71,1,1,dsl,1,1,1,1,0,1,two year,0,bank transfer (automatic),80.6,5708.2
7998-zlxwn,0,f,0,1,0,15,1,0,no,0,0,0,0,0,0,month,0,credit card (automatic),20.45,330.8
8000-reiqb,1,f,1,0,0,1,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,69.95,69.95
8003-ewndz,0,f,0,0,0,10,1,0,no,0,0,0,0,0,0,month,1,electronic check,21.2,222.65
8006-pycsw,0,f,0,0,0,2,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.1,39.8
8007-yypwd,0,f,0,0,0,15,1,1,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),25.05,369.1
8008-esflk,0,f,0,1,0,53,1,0,fiber optic,1,1,1,1,1,1,one year,0,electronic check,110.5,5835.5
8008-hawed,1,m,0,0,0,14,0,0,dsl,0,0,1,0,1,1,month,1,electronic check,50.75,712.75
8008-otezx,0,f,0,1,1,35,1,0,no,0,0,0,0,0,0,one year,0,mailed check,19.65,708.8
8010-ezlou,1,m,1,0,0,15,1,1,fiber optic,0,1,0,0,0,0,month,1,electronic check,80.2,1217.25
8012-soudq,0,f,1,0,0,43,1,1,fiber optic,0,1,0,0,1,0,month,1,electronic check,90.25,3838.75
8015-ihcgw,0,f,0,1,1,72,1,1,fiber optic,1,1,1,1,1,1,two year,1,electronic check,115.5,8425.15
8016-ncfvo,0,m,1,0,0,55,1,1,fiber optic,1,1,1,1,1,1,month,1,electronic check,116.5,6382.55
8016-zmgmo,0,f,1,1,0,66,1,1,dsl,0,1,1,0,1,0,one year,1,bank transfer (automatic),70.85,4738.85
8017-lxhfa,1,f,1,0,0,23,1,0,fiber optic,0,1,0,0,1,1,month,1,electronic check,94.75,2293.6
8017-uvszu,0,f,0,1,0,40,1,1,dsl,0,1,0,0,0,0,month,0,credit card (automatic),56.6,2379.1
8019-enhxu,1,m,0,1,0,42,1,1,fiber optic,0,1,1,1,0,1,month,1,electronic check,99.45,4138.05
8020-bwhyl,1,f,1,0,0,15,1,0,fiber optic,0,1,0,0,0,0,month,1,credit card (automatic),75.3,1147.45
8022-becsi,0,m,0,0,0,22,1,0,no,0,0,0,0,0,0,one year,0,mailed check,19.6,422.5
8023-qhaio,0,f,1,1,0,56,1,1,fiber optic,0,0,0,1,0,0,month,1,bank transfer (automatic),76.85,4275.75
8024-xnafq,0,f,1,0,0,72,1,1,fiber optic,1,1,1,1,0,1,two year,1,bank transfer (automatic),107.4,7748.75
8028-pnxhq,0,m,0,1,1,62,1,1,no,0,0,0,0,0,0,two year,1,bank transfer (automatic),24.25,1424.6
8029-gahzz,,f,1,1,0,71,1,0,fiber optic,1,1,1,1,1,1,two year,1,bank transfer (automatic),109.7,7904.25
8029-xypwt,0,m,1,1,0,71,1,1,fiber optic,1,1,1,1,1,1,two year,1,bank transfer (automatic),115.05,8016.6
8033-atfas,0,f,0,1,1,39,1,0,dsl,0,0,1,0,1,0,month,1,mailed check,59.85,2341.5
8033-vczgh,0,m,0,1,0,50,1,1,fiber optic,1,0,1,0,1,1,one year,1,electronic check,103.95,5231.3
8034-rytvv,0,f,0,0,0,55,1,1,fiber optic,1,0,1,0,0,0,one year,1,credit card (automatic),84.25,4589.85
8035-buyvg,1,m,0,1,0,40,0,0,dsl,1,1,1,0,0,0,one year,1,electronic check,42.35,1716.45
8035-pwsev,0,f,0,0,0,6,1,0,fiber optic,0,0,1,1,0,1,month,1,electronic check,89.25,487.05
8039-aclpl,0,f,0,1,1,72,1,0,dsl,1,1,1,0,0,1,two year,0,credit card (automatic),68.75,4888.2
8039-eqpim,0,m,0,1,0,69,0,0,dsl,1,0,1,1,1,1,two year,0,bank transfer (automatic),60.25,4055.5
8040-mnrtf,0,f,0,0,0,1,1,0,fiber optic,0,0,0,0,0,0,month,0,mailed check,71.1,71.1
8041-tmeid,0,m,1,1,0,63,1,1,fiber optic,1,1,1,0,1,1,two year,0,credit card (automatic),108.5,6991.9
8042-jvnfh,1,m,0,0,0,1,1,0,fiber optic,0,0,0,0,0,0,month,1,mailed check,71.35,71.35
8042-rnlko,0,m,0,0,0,66,1,1,no,0,0,0,0,0,0,one year,0,bank transfer (automatic),25.45,1699.15
8043-pnysd,0,m,0,1,1,63,1,0,no,0,0,0,0,0,0,two year,0,mailed check,19.55,1245.6
8044-bgwpi,0,m,0,1,1,12,1,0,no,0,0,0,0,0,0,month,1,electronic check,21.15,306.05
8046-dnvtl,0,m,0,1,0,62,0,0,dsl,1,1,0,1,0,0,two year,1,credit card (automatic),38.6,2345.55
8048-dsdfq,0,m,0,0,0,1,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.2,20.2
8049-wjclq,0,m,0,1,1,10,1,0,dsl,0,0,1,0,1,0,month,0,mailed check,60.2,563.5
8050-dvojx,0,m,1,0,0,49,1,1,dsl,1,1,1,1,0,1,two year,0,credit card (automatic),81.35,4060.9
8050-wybnd,0,f,0,0,1,22,0,0,dsl,0,0,1,0,1,1,one year,1,credit card (automatic),49.45,1031.4
8050-xgrvl,0,f,0,1,1,62,1,0,dsl,1,0,1,0,0,0,one year,0,credit card (automatic),54.75,3425.35
8051-hjrlt,1,f,1,0,0,1,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,70.55,70.55
8053-wwdro,1,f,0,1,0,6,1,0,no,0,0,0,0,0,0,month,0,bank transfer (automatic),19.5,146.3
8058-dmyru,0,m,1,0,0,54,1,1,fiber optic,0,1,0,0,0,1,month,1,electronic check,90.05,4931.8
8058-intph,1,f,0,0,0,1,1,0,fiber optic,0,0,0,0,1,0,month,1,electronic check,79.65,79.65
8058-jmeqo,1,f,1,0,0,9,1,1,fiber optic,0,0,0,0,0,1,month,1,electronic check,84.45,762.5
8059-udzfy,0,f,1,0,1,33,1,1,fiber optic,0,1,1,0,1,1,month,1,bank transfer (automatic),105.35,3465.05
8060-hiwjj,0,m,0,0,0,64,1,1,dsl,0,1,1,1,1,1,two year,0,credit card (automatic),86.55,5632.55
8062-ybdoe,1,m,1,0,0,1,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,69.65,69.65
8063-gbatb,1,f,1,0,0,27,1,1,fiber optic,0,0,0,0,0,1,month,1,electronic check,85.25,2287.25
8063-rjynf,1,m,0,0,0,16,1,0,fiber optic,1,0,0,0,1,1,month,1,electronic check,94.25,1483.25
8064-ravoh,0,m,0,0,1,1,1,0,dsl,0,0,1,0,0,0,month,1,electronic check,49.85,49.85
8065-bvepf,0,m,1,0,0,65,1,0,fiber optic,0,1,1,0,1,1,month,1,bank transfer (automatic),99.1,6496.15
8065-qbyto,0,f,1,0,0,71,1,1,fiber optic,1,1,0,1,1,0,one year,1,credit card (automatic),99.65,7181.25
8065-ykxkd,1,f,0,0,0,10,1,1,fiber optic,0,0,0,0,0,0,month,1,electronic check,74.75,799.65
8066-poxgx,1,f,0,0,0,13,0,0,dsl,0,0,0,0,0,1,month,1,electronic check,35.1,446.1
8067-nioym,0,f,0,1,1,24,1,0,no,0,0,0,0,0,0,two year,1,credit card (automatic),21.1,490.65
8069-rhuxk,0,f,0,1,1,67,0,0,dsl,1,0,0,1,0,0,two year,0,credit card (automatic),35.7,2545.7
8069-yqqaj,0,m,0,0,0,14,0,0,dsl,0,1,0,0,0,0,month,1,mailed check,31.1,419.7
8070-aawzp,0,m,1,1,0,24,0,0,dsl,0,0,1,1,0,0,month,0,mailed check,34.25,828.2
8071-sbtrn,0,f,0,0,0,70,1,1,fiber optic,1,1,1,0,1,1,two year,1,mailed check,111.15,7737.55
8073-ijdcm,1,f,0,0,0,1,1,0,no,0,0,0,0,0,0,month,1,mailed check,20.3,20.3
8075-gxiub,0,m,1,1,0,9,1,0,no,0,0,0,0,0,0,one year,0,credit card (automatic),19.85,183.15
8076-fezkj,0,m,0,0,0,10,1,0,no,0,0,0,0,0,0,one year,0,mailed check,19.5,225.85
8079-xrjrs,1,m,0,1,0,65,1,1,fiber optic,1,1,1,0,0,0,one year,0,electronic check,89.75,5769.6
8080-ddemj,1,m,1,0,0,1,1,0,dsl,0,0,0,0,0,0,month,0,electronic check,45.1,45.1
8080-potjr,0,f,0,0,0,30,1,1,dsl,1,0,1,0,1,1,one year,1,credit card (automatic),79.3,2427.1
8082-ghxop,0,m,0,0,1,13,1,0,dsl,0,0,0,0,0,0,month,0,mailed check,44.0,659.35
8083-ytzes,1,m,0,0,0,4,1,1,fiber optic,0,0,0,0,0,0,month,1,electronic check,74.35,265.35
8084-oivbs,0,f,0,0,0,11,1,0,no,0,0,0,0,0,0,one year,0,mailed check,20.0,211.95
8085-msnlk,0,f,0,1,0,62,1,1,fiber optic,1,1,1,1,1,1,two year,0,mailed check,113.95,6891.4
8086-ovpwv,1,m,0,0,0,2,1,0,fiber optic,0,0,0,0,0,1,month,1,electronic check,80.2,181.1
8087-lgyhq,0,m,0,0,0,9,1,0,fiber optic,0,0,1,0,1,1,month,1,electronic check,94.05,811.65
8089-uzwlx,0,f,1,0,0,71,1,1,fiber optic,0,0,1,0,1,1,two year,0,bank transfer (automatic),104.05,7413.55
8091-ttvax,0,m,0,1,0,58,1,1,fiber optic,0,0,1,0,1,1,one year,0,credit card (automatic),100.35,5681.1
8092-nltgf,0,m,0,0,0,72,1,1,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),24.75,1777.6
8095-wanwk,0,f,0,0,0,10,1,0,dsl,0,0,0,0,0,0,month,0,mailed check,45.25,428.7
8096-loist,0,f,0,0,0,19,1,0,dsl,0,0,0,0,0,1,month,1,electronic check,56.2,1093.4
8097-omulg,0,m,0,1,1,59,1,0,dsl,0,1,1,1,1,1,one year,0,credit card (automatic),76.75,4541.9
8097-vbqtz,0,m,0,0,0,54,1,0,dsl,1,1,0,1,1,0,month,1,mailed check,69.9,3883.3
8098-llazx,1,f,1,0,0,4,1,1,fiber optic,0,0,0,0,1,1,month,1,electronic check,95.45,396.1
8098-tdcbu,0,f,0,1,0,42,1,1,no,0,0,0,0,0,0,two year,0,electronic check,25.25,1108.2
8099-mzpuj,0,m,0,1,1,48,1,1,fiber optic,1,1,1,1,1,1,two year,0,credit card (automatic),111.8,5443.65
8100-hzzlj,0,f,0,0,1,43,1,0,dsl,1,1,0,0,0,1,month,1,electronic check,63.95,2737.05
8100-pnjmh,0,m,0,1,1,68,1,1,dsl,1,1,1,1,1,1,two year,1,credit card (automatic),88.85,6132.7
8104-oskwt,0,f,0,0,0,12,1,1,fiber optic,1,0,0,0,0,0,month,1,electronic check,79.8,1001.2
8106-gwqok,0,m,0,1,0,38,0,0,dsl,1,1,0,1,1,1,two year,1,bank transfer (automatic),60.0,2193.2
8107-kncim,0,m,1,1,0,14,1,1,fiber optic,0,0,0,0,0,0,month,1,electronic check,75.1,1013.35
8107-rzlnv,0,m,0,1,0,72,1,1,fiber optic,0,1,1,0,1,1,two year,1,bank transfer (automatic),106.3,7565.35
8108-uxrqn,0,f,0,1,1,11,0,0,dsl,1,0,0,0,1,1,month,0,electronic check,50.55,565.35
8109-yuohe,0,m,0,0,0,17,1,0,dsl,1,1,0,0,0,0,one year,0,mailed check,56.1,946.95
8111-bkvds,0,f,0,0,0,10,0,0,dsl,1,1,1,0,0,0,month,0,bank transfer (automatic),40.7,449.3
8111-rkspx,1,m,0,0,0,4,1,1,fiber optic,0,0,0,0,0,0,month,1,bank transfer (automatic),72.2,305.55
8111-sllhi,1,m,1,1,0,39,1,1,fiber optic,0,1,1,0,1,1,month,1,electronic check,105.65,4284.8
8118-lsuel,1,m,1,0,0,23,1,1,fiber optic,0,1,1,0,1,1,month,1,electronic check,106.4,2483.5
8118-tjafg,0,m,0,1,1,9,1,0,fiber optic,0,1,0,1,1,1,month,1,electronic check,101.5,906.85
8120-jdcam,0,m,0,1,1,4,1,0,fiber optic,0,0,0,0,0,0,month,1,mailed check,69.55,284.9
8123-qbnaz,0,f,0,1,1,36,1,1,fiber optic,1,0,1,0,1,1,month,1,credit card (automatic),104.5,3684.95
8124-nzvgj,0,f,0,0,0,6,0,0,dsl,0,0,0,1,1,1,one year,1,mailed check,49.25,255.6
8125-qpfjd,0,f,0,1,0,72,1,1,dsl,1,0,1,1,1,1,two year,1,bank transfer (automatic),84.9,6065.3
8128-yvjrg,1,f,0,0,0,7,1,1,fiber optic,1,0,0,0,0,0,month,1,mailed check,79.65,604.7
8129-gmvgi,0,f,0,1,1,56,1,0,no,0,0,0,0,0,0,two year,0,mailed check,20.05,1090.1
8132-ypvbx,0,f,0,0,0,6,1,0,fiber optic,0,1,0,0,0,1,month,1,mailed check,85.95,514.6
8133-anhhj,0,f,1,0,0,49,1,1,fiber optic,1,1,1,1,0,1,one year,0,bank transfer (automatic),103.0,5166.2
8138-ealnd,0,m,0,0,0,15,1,0,no,0,0,0,0,0,0,month,0,mailed check,19.75,311.6
8143-etqti,0,f,0,1,1,23,1,0,no,0,0,0,0,0,0,two year,1,mailed check,19.65,451.55
8144-dghxp,0,f,0,0,0,54,1,0,dsl,1,0,1,1,1,1,two year,0,electronic check,80.6,4299.95
8146-qqkzh,0,f,0,1,0,71,1,0,dsl,1,0,1,1,1,1,two year,0,bank transfer (automatic),81.85,5924.4
8148-bplzq,0,m,0,0,0,34,1,0,dsl,0,1,0,0,0,0,month,1,electronic check,49.8,1734.2
8148-nlegt,0,f,0,1,1,42,1,1,no,0,0,0,0,0,0,two year,0,electronic check,22.95,1014.25
8148-wocmk,0,m,0,1,1,8,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),19.6,125.0
8149-aiqcg,0,m,0,0,0,39,1,1,fiber optic,0,0,0,0,0,0,month,1,credit card (automatic),73.15,2730.85
8149-rsoun,1,f,0,0,0,1,1,1,fiber optic,0,0,0,0,1,1,month,1,electronic check,93.85,93.85
8150-qudfx,0,m,0,0,0,2,1,0,no,0,0,0,0,0,0,month,0,mailed check,19.85,51.6
8152-uobny,0,f,1,0,0,50,1,1,fiber optic,0,1,0,1,1,1,one year,1,electronic check,106.8,5347.95
8152-vetur,0,f,0,1,0,72,1,1,fiber optic,0,1,0,0,1,1,two year,1,credit card (automatic),97.7,6869.7
8155-ibnhg,1,f,0,1,0,24,1,1,fiber optic,0,0,0,0,0,0,month,1,credit card (automatic),75.4,1747.85
8158-wpezg,0,m,0,0,0,11,0,0,dsl,0,1,0,1,0,0,month,1,electronic check,35.65,425.1
8160-howox,0,f,0,0,0,7,1,0,dsl,0,0,0,0,1,1,month,1,electronic check,66.85,458.1
8161-qymtt,0,m,0,0,0,7,1,1,fiber optic,0,0,0,0,1,1,month,1,electronic check,94.1,701.3
8164-ockuj,0,f,0,1,1,59,1,0,no,0,0,0,0,0,0,two year,0,mailed check,20.6,1286.0
8165-cbkxo,0,m,0,1,1,66,0,0,dsl,0,1,1,0,1,1,two year,1,credit card (automatic),56.75,3708.4
8165-zjrnm,0,f,0,1,1,72,1,1,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),23.75,1679.25
8166-orchu,0,m,1,1,0,33,1,0,fiber optic,1,1,0,1,0,1,one year,1,electronic check,93.55,3055.5
8166-zztfs,1,f,1,1,0,66,1,1,dsl,0,1,1,0,1,1,two year,1,bank transfer (automatic),80.55,5265.1
8167-gjlrn,0,m,0,0,0,3,0,0,dsl,0,0,0,1,0,0,month,0,electronic check,30.4,82.15
8168-uqwwf,1,f,0,0,0,11,1,1,fiber optic,0,0,1,0,1,1,month,1,bank transfer (automatic),97.85,1105.4
8169-saejd,0,m,1,1,0,69,0,0,dsl,1,1,0,0,1,1,two year,0,credit card (automatic),56.55,3952.65
8173-rxayp,0,f,0,1,1,24,1,0,no,0,0,0,0,0,0,two year,0,mailed check,19.7,452.55
8174-lnwmw,0,f,0,0,0,31,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),20.9,689.35
8174-tbvcf,0,f,0,1,0,70,1,1,dsl,1,1,1,1,1,1,two year,1,credit card (automatic),94.8,6859.05
8178-eyzuo,1,m,0,0,0,46,1,1,fiber optic,1,1,0,0,0,1,month,1,electronic check,93.7,4154.8
8180-akmjv,0,f,0,0,0,1,1,0,dsl,0,0,0,0,0,0,month,1,credit card (automatic),44.55,44.55
8181-yhcmf,0,f,0,1,1,68,0,0,dsl,0,1,1,1,1,1,two year,0,credit card (automatic),60.3,4109.0
8182-bjdsi,1,f,0,0,0,28,1,1,fiber optic,0,1,0,0,0,1,month,1,electronic check,89.95,2625.55
8182-pnagi,1,m,0,0,0,12,1,0,dsl,0,0,0,1,0,0,month,0,bank transfer (automatic),50.25,593.75
8183-onmxc,1,f,0,0,0,2,1,0,fiber optic,0,0,0,0,0,1,month,0,electronic check,80.75,159.45
8184-wmofi,0,m,0,1,1,62,1,0,dsl,1,0,1,1,0,1,one year,0,credit card (automatic),71.4,4487.3
8185-upybr,1,m,0,1,0,6,1,1,fiber optic,0,0,0,0,0,0,month,1,electronic check,75.5,438.0
8189-dukmv,0,f,0,1,0,4,1,0,no,0,0,0,0,0,0,one year,0,bank transfer (automatic),20.5,79.05
8189-hbvrw,0,f,0,0,0,53,1,1,fiber optic,1,1,1,0,0,0,month,0,electronic check,90.8,4921.2
8189-xrike,0,f,1,0,0,32,1,0,fiber optic,0,0,0,0,1,1,month,0,electronic check,90.95,2897.95
8190-ztqfb,0,m,0,0,0,41,0,0,dsl,0,0,1,0,1,1,one year,1,electronic check,51.35,2075.1
8191-xwszg,0,f,0,0,0,52,1,0,no,0,0,0,0,0,0,one year,0,mailed check,20.65,1022.95
8194-peeby,0,f,0,1,1,24,1,0,no,0,0,0,0,0,0,one year,0,mailed check,19.9,533.5
8197-bfwvu,0,f,0,1,1,72,1,1,dsl,1,1,1,1,1,1,two year,1,bank transfer (automatic),93.25,6688.95
8198-rkszg,0,f,0,1,1,14,1,1,dsl,0,1,0,1,1,1,month,0,credit card (automatic),80.45,1137.05
8199-zllsa,1,m,0,0,0,67,1,1,fiber optic,1,1,1,1,1,1,one year,1,bank transfer (automatic),118.35,7804.15
8200-klnyw,0,f,0,1,0,21,1,0,dsl,1,0,1,1,1,1,one year,0,mailed check,80.9,1714.95
8200-lgksr,0,m,0,1,0,71,1,1,dsl,1,0,1,1,1,1,two year,0,electronic check,83.2,6126.1
8201-aaxcb,0,m,0,1,1,25,1,1,dsl,0,0,0,0,1,0,month,0,electronic check,60.35,1404.65
8203-xjzrc,0,m,0,0,0,1,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.25,20.25
8204-tifgj,0,f,0,0,0,23,1,0,no,0,0,0,0,0,0,month,1,bank transfer (automatic),20.3,470.6
8204-yjcla,0,m,1,1,1,72,0,0,dsl,1,1,1,1,1,1,two year,1,bank transfer (automatic),64.8,4732.35
8205-mqugy,0,m,0,1,1,12,1,0,dsl,1,0,0,0,0,0,month,1,electronic check,49.2,571.15
8205-otchb,1,m,0,0,0,22,0,0,dsl,0,1,1,0,0,1,one year,1,bank transfer (automatic),43.75,903.6
8205-vslrb,0,m,0,1,0,70,1,1,dsl,1,0,1,1,0,1,two year,0,credit card (automatic),77.3,5498.2
8207-dmrvl,0,m,0,1,1,72,1,1,fiber optic,1,1,1,1,1,1,two year,0,bank transfer (automatic),114.55,8306.05
8207-vvmyb,0,f,0,1,0,70,1,1,no,0,0,0,0,0,0,two year,1,bank transfer (automatic),26.0,2006.95
8208-eumte,0,m,0,0,0,16,0,0,dsl,1,1,1,1,1,0,two year,0,mailed check,54.85,916.15
8212-crqxp,0,f,0,1,0,22,1,0,fiber optic,0,0,0,0,1,0,month,1,credit card (automatic),80.0,1706.45
8212-djrch,0,m,0,1,1,5,1,0,fiber optic,1,0,1,0,0,1,month,1,mailed check,90.35,434.5
8212-fsqiv,,m,0,0,1,1,1,0,no,0,0,0,0,0,0,month,1,mailed check,20.25,20.25
8213-tazpm,0,f,0,1,1,69,1,1,fiber optic,0,1,1,1,1,1,one year,1,bank transfer (automatic),108.75,7493.05
8215-ngspe,0,f,0,1,1,42,1,0,no,0,0,0,0,0,0,two year,0,mailed check,20.0,833.55
8216-azuuz,0,f,0,1,1,42,1,0,fiber optic,0,0,1,1,1,1,two year,1,electronic check,100.4,4303.65
8217-qyohv,0,m,0,0,0,5,1,0,dsl,1,0,0,1,0,0,month,1,mailed check,55.75,266.95
8218-ffjds,0,f,0,1,0,72,1,1,dsl,1,1,0,1,1,1,two year,1,bank transfer (automatic),86.4,6058.95
8219-vybvi,0,m,0,0,1,39,1,1,no,0,0,0,0,0,0,two year,0,mailed check,25.0,1004.35
8220-ocufy,0,f,0,0,0,21,1,0,dsl,1,0,1,1,0,0,one year,1,electronic check,60.25,1258.35
8221-eqdgl,0,m,0,1,0,35,1,0,dsl,1,1,1,0,0,0,month,0,mailed check,61.0,2130.45
8221-hvayi,0,m,0,1,1,35,1,1,dsl,1,1,1,1,0,0,two year,1,credit card (automatic),69.15,2490.15
8224-dwckx,0,m,1,0,0,12,1,1,fiber optic,0,0,0,0,0,0,month,1,credit card (automatic),73.3,828.05
8224-ivvpa,0,f,0,0,0,27,1,0,dsl,1,1,0,0,0,0,month,1,mailed check,56.7,1652.95
8224-kdlkn,0,m,0,1,1,72,1,1,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),25.0,1738.9
8224-uaxbz,0,f,0,1,0,58,0,0,dsl,1,1,0,0,1,0,one year,1,electronic check,45.35,2540.1
8225-btjau,1,m,1,0,0,10,1,0,fiber optic,0,0,0,0,0,1,month,1,electronic check,79.25,793.55
8226-bxges,0,m,0,1,0,64,1,1,fiber optic,1,1,1,0,0,0,one year,0,bank transfer (automatic),89.45,5692.65
8229-bujhx,0,f,0,1,1,71,1,0,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),20.5,1500.95
8229-myejz,0,f,0,0,0,10,1,0,dsl,0,1,0,0,0,0,month,0,electronic check,51.2,498.25
8229-tniqa,1,f,0,0,0,4,1,0,dsl,0,0,0,0,0,0,month,1,mailed check,45.3,196.95
8231-bswxx,0,m,0,0,0,71,1,1,fiber optic,0,1,0,0,0,0,one year,1,credit card (automatic),79.05,5552.5
8232-ctlko,0,f,0,1,1,66,1,0,dsl,1,0,0,0,1,0,two year,1,electronic check,59.75,3996.8
8232-utfoz,0,m,0,0,0,69,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),19.95,1399.35
8234-gszyk,0,m,0,0,0,43,1,1,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),26.45,1110.05
8237-ulixl,0,f,0,1,0,72,1,1,no,0,0,0,0,0,0,two year,0,credit card (automatic),24.85,1871.85
8241-juiqo,0,f,0,0,0,61,1,0,no,0,0,0,0,0,0,one year,0,bank transfer (automatic),19.45,1336.35
8242-jsvbo,0,m,0,0,0,7,1,0,dsl,0,0,0,0,0,0,month,1,bank transfer (automatic),44.65,322.5
8242-pdsgj,0,m,0,1,0,70,0,0,dsl,1,0,1,1,0,0,two year,1,credit card (automatic),39.15,2692.75
8242-soquo,0,f,1,0,0,5,1,0,fiber optic,0,1,0,0,1,0,month,1,electronic check,84.7,392.5
8245-umpyt,1,f,1,0,0,16,1,1,fiber optic,0,0,0,0,1,1,month,1,electronic check,96.4,1581.2
8246-shfga,0,m,0,0,0,17,1,0,no,0,0,0,0,0,0,month,0,credit card (automatic),21.1,385.55
8249-thvec,0,m,0,1,1,51,1,0,no,0,0,0,0,0,0,one year,0,mailed check,19.4,997.75
8250-znggw,0,f,1,0,0,5,1,0,dsl,1,1,0,1,0,0,month,0,credit card (automatic),59.9,287.85
8256-erhvs,,m,0,0,0,9,1,0,dsl,1,0,1,1,0,1,month,1,bank transfer (automatic),68.25,576.95
8256-twsnm,,m,0,1,1,6,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,69.8,377.85
8257-rzahr,1,f,0,1,0,14,1,1,dsl,1,0,0,0,1,0,month,1,bank transfer (automatic),64.7,941.0
8258-gstjk,1,m,1,0,0,3,1,1,fiber optic,0,0,0,0,0,0,month,1,electronic check,77.0,237.75
8259-dzliz,0,f,0,1,1,64,1,1,dsl,0,1,0,0,0,0,one year,1,bank transfer (automatic),53.85,3399.85
8259-nfjtv,0,f,0,1,1,7,0,0,dsl,1,0,0,1,0,0,month,0,mailed check,34.65,246.6
8260-ngfny,1,f,0,0,0,1,0,0,dsl,0,0,0,0,0,0,month,0,mailed check,25.2,25.2
8261-gwdbq,0,f,1,1,0,60,1,1,fiber optic,1,1,1,1,1,1,two year,1,bank transfer (automatic),116.05,6925.9
