,customerID,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges_Monthly,account_Charges_Total
6874,9488-fyqau,0,f,0,1,0,63,1,1,fiber optic,0,1,1,1,1,1,two year,1,bank transfer (automatic),109.25,6841.4
6875,9488-hgmjh,1,f,1,0,0,1,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,71.15,71.15
6876,9489-dedvp,0,f,0,1,1,70,1,1,dsl,1,1,0,0,1,0,two year,1,credit card (automatic),69.2,4872.35
6877,9489-jmttn,0,f,0,1,1,72,1,1,dsl,1,1,1,1,1,1,two year,0,credit card (automatic),89.75,6595.9
6878,9489-utfka,0,m,1,1,0,8,1,0,dsl,1,0,0,0,1,0,month,0,bank transfer (automatic),60.9,551.95
6879,9490-dfpmd,1,f,1,0,0,42,1,1,fiber optic,0,0,0,0,1,0,month,1,electronic check,84.65,3541.35
6880,9492-tokri,1,f,0,0,0,18,1,1,fiber optic,0,1,0,0,1,0,month,1,credit card (automatic),90.0,1527.35
6881,9494-bdnnc,0,m,0,1,0,66,1,1,fiber optic,0,1,1,0,0,1,one year,0,electronic check,95.3,6273.4
6882,9494-mrnyx,0,m,0,0,0,10,1,1,fiber optic,0,0,0,0,0,0,month,0,electronic check,75.05,786.3
6883,9495-rediy,0,m,0,0,1,25,0,0,dsl,1,0,0,0,1,0,one year,1,credit card (automatic),40.65,970.55
6884,9495-sklkd,0,m,0,1,1,45,1,1,fiber optic,0,1,1,0,0,1,month,1,bank transfer (automatic),95.95,4456.65
6885,9496-ivvrp,0,f,0,1,1,11,1,0,dsl,1,0,0,0,0,0,month,0,bank transfer (automatic),51.0,581.7
6886,9497-qcmms,1,m,1,0,0,1,1,1,fiber optic,0,0,0,0,1,1,month,1,electronic check,93.55,93.55
6887,9498-fimxl,0,f,0,0,0,8,1,0,no,0,0,0,0,0,0,one year,1,mailed check,19.2,161.95
6888,9499-ebkur,,m,0,0,0,72,1,1,dsl,1,0,1,1,1,1,two year,0,credit card (automatic),84.3,5997.1
6889,9499-xpzxm,0,f,0,1,0,72,1,1,dsl,1,1,0,1,0,0,two year,0,bank transfer (automatic),64.75,4804.75
6890,9500-iwpxq,0,f,0,1,1,61,1,1,dsl,1,1,1,1,0,1,one year,1,electronic check,79.4,4820.55
6891,9500-ltvbp,0,f,0,0,0,35,1,1,fiber optic,0,0,0,1,0,0,month,0,credit card (automatic),80.05,2835.9
6892,9500-wbgrp,0,m,0,0,0,69,1,0,no,0,0,0,0,0,0,two year,1,mailed check,19.1,1268.85
6893,9501-ukknl,0,m,0,0,0,59,0,0,dsl,0,0,0,1,1,1,month,1,electronic check,51.7,3005.8
6894,9503-xjume,0,m,0,0,1,52,1,0,no,0,0,0,0,0,0,one year,0,credit card (automatic),19.65,928.4
6895,9504-dshwm,0,m,0,0,0,20,1,1,dsl,1,0,0,1,0,0,month,0,bank transfer (automatic),59.2,1191.2
6896,9504-yazwb,0,f,0,0,0,53,1,0,no,0,0,0,0,0,0,two year,0,mailed check,20.25,1048.45
6897,9505-sqfsw,0,f,0,1,1,3,0,0,dsl,0,1,0,0,0,1,month,0,mailed check,40.3,92.5
6898,9506-uxusk,0,m,0,0,0,13,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,70.15,931.75
6899,9507-exltt,1,f,0,1,0,1,1,0,fiber optic,0,0,0,0,1,0,month,1,bank transfer (automatic),79.35,79.35
6900,9507-hsmmz,0,m,0,0,0,54,1,0,no,0,0,0,0,0,0,two year,0,mailed check,20.0,1149.65
6901,9508-ilzdg,0,f,1,0,0,34,1,1,fiber optic,0,1,0,1,1,0,month,1,electronic check,96.35,3190.25
6902,9509-mpyod,0,f,0,0,0,35,1,0,no,0,0,0,0,0,0,one year,0,mailed check,20.75,700.45
6903,9512-phsmg,0,f,0,1,0,10,1,0,no,0,0,0,0,0,0,month,1,mailed check,20.55,252.75
6904,9512-uibfx,1,m,0,1,1,18,1,0,fiber optic,0,0,1,0,1,1,month,0,mailed check,95.15,1779.95
6905,9513-dxhda,0,m,0,0,0,27,1,0,dsl,1,0,1,1,1,1,one year,0,electronic check,81.7,2212.55
6906,9514-jdski,1,m,1,1,0,1,0,0,dsl,0,1,0,0,1,0,month,0,electronic check,40.2,40.2
6907,9518-imlhk,0,m,0,0,0,31,1,0,dsl,1,1,1,1,1,0,month,1,bank transfer (automatic),72.45,2156.25
6908,9518-rwhzl,1,f,0,0,0,64,1,1,fiber optic,0,0,1,0,1,1,one year,1,credit card (automatic),100.05,6254.2
6909,9518-xxbxe,0,m,1,1,0,10,1,0,fiber optic,1,0,0,0,0,0,month,0,electronic check,75.3,720.45
6910,9522-bnthx,0,f,1,0,0,34,0,0,dsl,0,1,1,0,1,1,month,1,electronic check,56.25,1765.95
6911,9522-zsinc,0,m,0,0,0,13,1,0,no,0,0,0,0,0,0,one year,1,electronic check,19.95,253.8
6912,9524-egpjc,1,f,0,0,0,18,1,1,fiber optic,0,0,0,1,0,1,month,1,electronic check,90.1,1612.75
6913,9525-dkuvp,,f,1,1,0,72,1,1,fiber optic,0,1,1,1,1,1,two year,1,credit card (automatic),110.8,7882.25
6914,9526-bihhd,1,m,0,0,0,1,0,0,dsl,1,0,0,0,0,0,month,0,mailed check,29.7,29.7
6915,9526-jawyf,1,m,0,0,0,26,1,0,fiber optic,0,1,1,0,1,0,month,0,electronic check,89.8,2335.3
6916,9526-mjrpo,,f,1,1,0,27,1,1,fiber optic,1,0,0,1,1,1,month,1,bank transfer (automatic),104.3,2867.75
6917,9529-ofxhy,0,m,0,0,0,15,1,1,fiber optic,1,0,0,0,1,0,month,1,bank transfer (automatic),87.75,1242.2
6918,9530-ehpoh,1,m,0,0,0,11,1,1,dsl,0,0,1,0,0,0,month,0,electronic check,53.75,608.0
6919,9530-grmjg,0,m,0,1,1,70,1,1,dsl,0,1,1,1,1,1,two year,1,electronic check,84.1,5979.7
6920,9531-nsbmr,0,f,0,0,0,36,1,0,no,0,0,0,0,0,0,one year,1,bank transfer (automatic),19.25,679.8
6921,9534-nsxem,0,m,0,0,0,26,1,0,no,0,0,0,0,0,0,one year,1,credit card (automatic),20.65,595.5
6922,9537-jalfh,0,m,0,1,1,69,1,0,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),19.9,1356.7
6923,9537-vhdta,0,f,0,0,1,1,1,0,dsl,1,0,0,0,0,0,month,0,mailed check,51.2,51.2
6924,9540-jyroe,1,m,0,0,0,8,1,0,fiber optic,0,0,0,0,0,0,month,1,mailed check,70.1,551.35
6925,9541-pwtwo,0,f,0,0,0,52,1,1,dsl,0,0,1,1,1,1,two year,1,bank transfer (automatic),80.95,4233.95
6926,9541-zpsea,0,m,0,1,1,68,1,0,fiber optic,1,0,1,0,0,0,two year,0,credit card (automatic),80.35,5375.15
6927,9544-pypsj,0,f,1,1,1,62,1,1,fiber optic,0,1,1,0,0,1,month,1,credit card (automatic),96.1,6019.35
6928,9546-cqjsu,1,f,0,0,0,2,1,1,fiber optic,0,0,1,0,1,0,month,1,electronic check,91.4,193.6
6929,9546-kdtrb,0,f,0,0,0,19,1,1,no,0,0,0,0,0,0,month,0,bank transfer (automatic),24.7,465.85
6930,9547-itefg,0,m,0,1,1,9,1,1,fiber optic,0,1,1,0,1,1,month,1,credit card (automatic),102.6,897.75
6931,9548-lerkt,0,m,0,1,0,24,1,0,no,0,0,0,0,0,0,two year,0,mailed check,19.75,483.15
6932,9548-ligta,0,m,0,1,0,61,1,0,dsl,1,1,0,1,1,1,two year,1,mailed check,81.05,4747.65
6933,9548-zmvtx,0,m,0,1,1,72,1,1,fiber optic,0,1,1,1,0,0,two year,0,bank transfer (automatic),90.45,6565.85
6934,9552-tguzv,0,m,0,1,0,8,1,0,fiber optic,1,0,0,0,0,0,month,1,mailed check,75.0,658.1
6935,9553-dlclu,0,f,0,0,1,13,1,1,dsl,1,1,1,1,1,1,two year,0,credit card (automatic),88.95,1161.75
6936,9554-dfkic,0,m,0,1,1,30,1,1,dsl,1,0,0,0,0,0,month,1,bank transfer (automatic),54.45,1588.7
6937,9555-sahuz,0,f,0,1,1,38,1,0,dsl,1,1,0,0,0,0,month,0,electronic check,54.5,2076.05
6938,9558-ihezx,0,f,0,0,0,71,1,1,fiber optic,1,1,1,0,1,1,two year,1,credit card (automatic),106.75,7283.25
6939,9560-argqj,1,f,0,0,1,16,1,0,fiber optic,0,0,0,0,1,0,month,1,electronic check,81.0,1312.15
6940,9560-bbzxk,0,f,0,0,0,36,0,0,dsl,1,0,0,0,0,0,two year,0,bank transfer (automatic),31.05,1126.35
6941,9564-kclhr,1,m,0,0,0,1,1,0,dsl,0,0,0,1,0,0,month,0,mailed check,51.25,51.25
6942,9565-axsmr,0,m,0,1,1,52,1,0,no,0,0,0,0,0,0,two year,0,mailed check,19.2,1054.75
6943,9565-djpib,1,f,0,0,1,4,1,1,fiber optic,0,1,0,0,1,0,month,0,mailed check,89.6,365.65
6944,9565-flvcg,0,m,0,1,1,65,1,1,dsl,1,1,0,0,0,1,two year,1,mailed check,69.55,4459.15
6945,9565-jsnfm,1,m,0,0,0,38,1,0,fiber optic,0,0,0,0,0,0,one year,1,bank transfer (automatic),70.45,2597.6
6946,9570-kyeua,0,m,0,0,0,64,1,1,fiber optic,1,0,1,1,0,1,two year,0,credit card (automatic),99.25,6549.45
6947,9571-edebv,0,m,0,1,0,71,1,1,fiber optic,0,0,1,0,1,1,one year,1,credit card (automatic),98.65,6962.85
6948,9572-mtilt,1,m,0,1,0,59,1,1,fiber optic,1,1,1,1,1,0,month,1,electronic check,106.75,6252.9
6949,9572-wuksb,0,m,0,1,0,3,0,0,dsl,0,0,0,1,0,0,month,1,electronic check,29.9,92.25
6950,9574-bosmd,0,m,0,1,1,68,1,1,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),25.4,1620.2
6951,9574-rkjif,1,m,0,1,1,30,1,1,fiber optic,1,1,0,0,1,0,month,1,electronic check,94.4,2838.7
6952,9575-iwcaz,0,m,0,1,0,6,1,1,no,0,0,0,0,0,0,one year,0,mailed check,25.1,171.0
6953,9576-anlxo,1,f,0,0,0,3,1,0,fiber optic,0,0,0,0,0,0,month,1,bank transfer (automatic),69.55,222.3
6954,9576-syuhj,0,m,0,0,0,37,1,1,fiber optic,1,0,0,0,1,0,month,1,electronic check,91.15,3369.25
6955,9577-wjvcq,0,f,0,0,0,68,1,1,dsl,1,0,0,0,0,0,month,0,mailed check,54.45,3687.75
6956,9578-fomuk,0,m,0,0,1,15,1,1,no,0,0,0,0,0,0,month,1,electronic check,24.8,324.15
6957,9578-vrmnm,1,f,0,0,0,16,1,1,dsl,0,0,1,0,0,1,month,1,credit card (automatic),65.2,1043.35
6958,9581-gvbxt,0,m,0,1,1,59,0,0,dsl,1,0,1,0,0,0,one year,0,mailed check,34.8,1980.3
6959,9584-excdz,0,f,0,0,0,17,1,0,fiber optic,0,0,0,0,0,0,month,0,bank transfer (automatic),70.5,1165.6
6960,9585-kkmfd,0,m,0,1,1,41,1,0,no,0,0,0,0,0,0,two year,1,mailed check,20.0,879.8
6961,9586-jgqkh,0,f,0,1,0,64,1,1,fiber optic,0,1,0,1,1,1,two year,1,bank transfer (automatic),105.4,6794.75
6962,9588-ozdmq,0,f,0,1,0,2,1,0,dsl,0,0,0,0,0,0,month,1,electronic check,45.0,89.75
6963,9588-yrfhy,0,m,0,0,0,49,1,0,no,0,0,0,0,0,0,two year,1,credit card (automatic),19.9,1022.6
6964,9589-abept,0,m,0,1,0,69,1,1,fiber optic,0,1,0,1,1,0,two year,1,mailed check,92.45,6460.55
6965,9591-yvteb,0,m,1,0,0,55,0,0,dsl,1,1,0,0,1,0,month,1,electronic check,44.85,2479.05
6966,9592-erdkv,0,m,0,1,0,37,1,1,dsl,1,0,1,0,1,1,one year,0,mailed check,79.25,2911.8
6967,9593-cvzkr,0,f,0,1,1,56,1,1,no,0,0,0,0,0,0,two year,1,mailed check,24.45,1385.85
6968,9600-naxzn,1,m,0,0,0,43,1,1,fiber optic,0,1,0,0,1,1,month,1,electronic check,101.4,4528.0
6969,9600-udopk,1,m,0,1,0,30,1,1,fiber optic,0,0,0,0,1,1,month,1,credit card (automatic),94.05,2866.45
6970,9601-brxpo,1,f,0,1,0,25,1,1,fiber optic,0,0,1,1,1,1,month,1,bank transfer (automatic),104.95,2566.5
6971,9602-wcxpi,0,m,0,0,0,50,1,0,no,0,0,0,0,0,0,one year,0,credit card (automatic),20.15,989.05
6972,9603-oaihc,0,m,1,0,0,1,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,70.05,70.05
6973,9605-wgjvw,0,f,1,0,0,1,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,70.2,70.2
6974,9606-pbkbq,1,m,1,1,0,32,1,1,fiber optic,0,0,0,0,0,1,month,1,electronic check,85.0,2642.05
6975,9609-benea,0,m,0,1,0,35,1,1,dsl,0,1,0,1,1,0,one year,1,electronic check,69.0,2441.7
6976,9610-wcesf,0,m,0,0,0,67,0,0,dsl,1,0,0,1,1,0,two year,0,electronic check,43.9,3097.2
6977,9611-ctwih,1,f,0,0,0,3,1,0,fiber optic,0,0,0,0,1,1,month,1,electronic check,89.45,240.45
6978,9614-rmgha,1,m,0,1,0,65,1,1,fiber optic,0,1,0,0,1,0,month,1,bank transfer (automatic),91.85,5940.85
6979,9617-ingjy,0,m,0,0,0,1,1,0,fiber optic,0,0,0,0,0,0,month,1,mailed check,70.6,70.6
6980,9617-shsho,,f,0,0,0,53,1,0,fiber optic,0,1,1,1,0,1,one year,1,credit card (automatic),94.45,5042.75
6981,9617-udpeu,0,f,0,0,0,22,1,0,no,0,0,0,0,0,0,one year,1,mailed check,19.25,412.55
6982,9618-lfjru,0,f,0,0,0,4,1,0,no,0,0,0,0,0,0,month,0,credit card (automatic),20.45,82.85
6983,9619-gsatl,0,f,0,0,0,43,1,0,dsl,0,1,0,1,0,0,one year,0,electronic check,55.45,2444.25
6984,9620-enejv,0,f,0,0,0,6,1,0,fiber optic,0,0,0,0,0,0,month,0,credit card (automatic),70.55,433.95
6985,9620-qjrev,0,m,0,0,1,47,1,0,no,0,0,0,0,0,0,one year,0,credit card (automatic),20.55,1013.05
6986,9621-oupyd,0,f,0,1,0,25,1,0,no,0,0,0,0,0,0,one year,1,bank transfer (automatic),20.2,507.9
6987,9624-egdeq,0,f,0,0,0,37,1,0,no,0,0,0,0,0,0,two year,0,mailed check,19.8,813.3
6988,9625-qnlux,0,m,0,1,1,68,1,0,fiber optic,1,1,1,0,1,1,two year,1,credit card (automatic),103.25,7074.4
6989,9625-qstye,1,f,0,0,0,13,1,0,fiber optic,0,1,1,0,0,0,month,1,electronic check,81.15,952.3
6990,9625-rzfuk,0,m,0,1,1,63,1,0,no,0,0,0,0,0,0,two year,0,mailed check,19.7,1275.85
6991,9626-vfrgg,0,f,0,0,1,41,1,1,fiber optic,0,1,0,0,1,0,month,1,bank transfer (automatic),88.5,3645.05
6992,9626-weqrm,0,f,0,0,0,4,0,0,dsl,1,0,0,0,0,0,month,1,mailed check,29.15,110.05
6993,9629-nhxfw,0,f,0,1,1,1,1,0,no,0,0,0,0,0,0,month,1,mailed check,19.4,19.4
6994,9631-rxvjm,0,m,0,0,0,35,1,0,no,0,0,0,0,0,0,two year,0,mailed check,19.25,677.9
6995,9631-xeyke,0,m,0,0,0,3,1,1,dsl,0,0,0,0,0,0,month,0,bank transfer (automatic),50.4,137.25
6996,9633-denpu,0,f,0,1,0,47,1,0,dsl,0,1,0,0,1,0,month,1,bank transfer (automatic),58.6,2723.4
6997,9633-xqabv,0,f,0,0,0,3,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,70.25,229.7
6998,9637-cdtkz,0,m,0,1,0,72,1,1,fiber optic,1,1,1,1,1,1,two year,1,credit card (automatic),114.1,8086.4
6999,9637-eiheq,1,f,0,0,0,1,1,0,dsl,0,0,0,1,0,0,month,1,electronic check,50.8,50.8
7000,9638-jiqya,0,m,0,0,0,2,0,0,dsl,0,0,0,0,0,0,month,1,credit card (automatic),24.9,49.7
7001,9639-bujxt,0,m,0,0,0,63,1,0,no,0,0,0,0,0,0,one year,0,mailed check,20.5,1328.15
7002,9640-hxeam,,m,0,0,0,2,0,0,dsl,0,1,1,1,0,0,month,1,credit card (automatic),40.4,77.15
7003,9640-zsldc,0,f,0,1,1,53,1,0,dsl,0,0,1,0,0,1,one year,0,credit card (automatic),60.6,3297.0
7004,9643-avvwi,0,f,0,1,1,3,1,0,fiber optic,0,1,0,1,0,0,month,1,electronic check,80.0,241.3
7005,9643-yblur,0,m,0,1,0,9,1,1,dsl,0,1,1,0,0,1,month,1,credit card (automatic),69.05,653.95
7006,9644-kvcnc,0,f,0,0,0,66,1,1,fiber optic,0,0,1,0,1,0,one year,1,bank transfer (automatic),92.15,6056.9
7007,9644-umgqa,0,m,0,1,1,6,1,0,dsl,1,0,0,0,0,0,month,1,electronic check,49.15,295.65
7008,9646-nmhxe,0,m,0,1,0,47,1,0,no,0,0,0,0,0,0,two year,0,mailed check,19.65,973.1
7009,9646-qwdsb,,f,0,1,1,71,1,1,fiber optic,1,0,1,1,0,1,two year,0,electronic check,100.45,7159.7
7010,9647-ergbe,1,f,0,1,1,30,1,1,fiber optic,0,0,1,0,1,1,month,1,electronic check,100.05,3046.15
7011,9648-bchkm,0,f,0,1,1,18,1,1,no,0,0,0,0,0,0,two year,1,credit card (automatic),24.65,471.35
7012,9650-vbuog,0,m,0,1,1,38,1,1,no,0,0,0,0,0,0,two year,0,credit card (automatic),25.05,963.95
7013,9651-gtsaq,1,f,0,1,0,53,1,0,fiber optic,1,1,1,0,1,1,one year,1,bank transfer (automatic),106.1,5769.75
7014,9658-wyufb,1,f,0,0,0,17,1,1,fiber optic,1,1,0,0,1,0,month,1,electronic check,94.4,1617.5
7015,9659-qeqsy,0,f,0,0,0,45,1,1,fiber optic,1,1,1,1,1,1,month,1,electronic check,115.65,5125.5
7016,9659-udjij,,f,0,1,0,67,1,1,dsl,1,1,1,0,0,0,two year,0,mailed check,65.65,4322.85
7017,9659-ztwsm,0,m,1,1,0,66,1,1,fiber optic,0,1,1,1,1,1,one year,1,bank transfer (automatic),107.35,7051.95
7018,9661-acxbs,1,f,0,0,0,42,1,1,fiber optic,1,0,1,0,1,1,month,1,electronic check,105.2,4400.75
7019,9661-jalzv,0,f,0,0,0,58,1,1,no,0,0,0,0,0,0,two year,1,credit card (automatic),24.7,1519.0
7020,9661-mhumo,1,m,1,1,1,1,1,0,dsl,0,0,0,1,0,0,month,1,credit card (automatic),49.25,49.25
7021,9667-eqrxu,1,f,1,0,0,30,0,0,dsl,0,0,1,0,1,0,month,1,electronic check,40.3,1172.95
7022,9667-tktvz,0,f,0,0,0,2,1,1,dsl,0,0,0,1,0,0,month,1,mailed check,54.35,117.05
7023,9668-pugnu,0,m,0,1,0,71,1,1,no,0,0,0,0,0,0,two year,1,electronic check,24.5,1816.2
7024,9670-bpnxf,0,f,0,0,0,45,1,0,dsl,1,1,0,1,0,0,one year,1,credit card (automatic),62.55,2796.45
7025,9674-ehppg,0,m,0,1,0,46,0,0,dsl,1,0,1,1,0,0,two year,0,credit card (automatic),40.4,1842.7
7026,9675-icxct,0,m,0,1,1,72,1,0,dsl,1,0,1,1,1,1,two year,1,electronic check,80.8,5728.55
7027,9677-avked,0,f,0,0,1,53,1,1,dsl,0,1,1,1,1,1,one year,1,electronic check,84.6,4449.75
7028,9680-niauv,0,f,0,1,1,72,1,1,fiber optic,1,1,1,0,1,1,two year,0,credit card (automatic),109.7,8129.3
7029,9681-kygyb,0,m,1,1,0,49,1,1,fiber optic,1,1,1,0,0,0,month,1,electronic check,88.2,4159.45
7030,9681-oxgvc,1,f,0,0,0,5,1,1,fiber optic,0,0,1,0,1,1,month,1,electronic check,100.5,514.0
7031,9683-psosx,,f,0,0,0,1,1,0,no,0,0,0,0,0,0,month,1,mailed check,19.55,19.55
7032,9685-wkzgt,1,m,1,0,0,14,1,1,fiber optic,0,0,0,0,0,0,month,1,electronic check,74.95,1036.75
7033,9688-ygxvr,0,f,0,0,0,44,1,0,fiber optic,0,1,1,0,1,0,month,1,credit card (automatic),88.15,3973.2
7034,9689-ptnpg,1,m,0,0,0,2,1,0,fiber optic,0,0,0,0,1,0,month,1,electronic check,80.25,144.55
7035,9691-hkovs,0,f,0,1,0,55,1,1,dsl,1,1,1,1,1,1,one year,1,electronic check,90.15,4916.95
7036,9692-tusxh,1,f,0,0,0,18,1,0,fiber optic,1,0,0,0,1,1,month,1,electronic check,96.05,1740.7
7037,9693-xmuob,0,m,1,1,0,59,0,0,dsl,0,1,0,0,1,1,month,1,electronic check,50.25,2997.45
7038,9695-idrzr,0,f,0,0,1,34,1,1,fiber optic,1,1,1,1,1,1,two year,1,credit card (automatic),116.15,3946.9
7039,9696-rmyba,0,m,0,0,0,5,1,0,fiber optic,0,0,0,0,1,0,month,1,mailed check,80.1,398.55
7040,9699-ubqfs,0,f,1,1,0,43,1,1,fiber optic,1,1,0,0,1,0,month,1,electronic check,94.5,4156.8
7041,9700-ispup,0,f,0,1,1,10,1,0,dsl,0,1,0,1,0,1,month,1,electronic check,65.5,616.9
7042,9700-zclot,0,m,0,0,0,2,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.0,32.7
7043,9701-cdxhr,0,f,0,1,0,51,1,0,fiber optic,0,0,0,0,0,0,month,0,mailed check,69.15,3649.6
7044,9702-aiujo,0,m,0,1,1,50,1,0,dsl,0,0,0,0,0,0,one year,1,bank transfer (automatic),44.8,2230.85
7045,9705-iovqq,0,m,1,1,1,61,1,1,fiber optic,0,1,0,0,1,1,one year,0,electronic check,99.0,5969.3
7046,9705-zjbcg,0,f,0,1,1,13,1,0,dsl,1,0,0,1,0,0,one year,0,bank transfer (automatic),54.15,701.05
7047,9708-hpxwz,0,m,1,0,0,5,0,0,dsl,0,0,1,1,1,0,month,0,credit card (automatic),45.4,214.75
7048,9708-kfdby,0,m,0,0,0,1,1,0,no,0,0,0,0,0,0,month,0,credit card (automatic),20.55,20.55
7049,9708-tkntz,,f,0,1,1,6,1,0,no,0,0,0,0,0,0,one year,0,mailed check,19.7,94.45
7050,9710-njern,0,f,0,0,0,39,1,0,no,0,0,0,0,0,0,two year,0,mailed check,20.15,826.0
7051,9710-zushq,1,f,1,0,0,37,1,1,fiber optic,1,1,0,0,1,1,month,1,bank transfer (automatic),106.75,4056.75
7052,9711-fjtbx,0,m,0,1,1,56,1,0,fiber optic,0,1,1,1,0,0,one year,1,mailed check,85.85,4793.8
7053,9714-edsuc,0,m,0,0,0,4,1,0,fiber optic,1,1,0,1,0,1,month,1,mailed check,94.9,360.55
7054,9715-sbvsu,0,m,0,1,1,14,1,0,dsl,1,1,0,0,0,1,two year,1,bank transfer (automatic),61.4,815.55
7055,9715-wzclw,0,m,0,1,1,71,1,1,fiber optic,1,0,0,0,1,1,two year,1,electronic check,97.2,6910.3
7056,9717-ioaaf,0,m,0,0,1,27,1,1,no,0,0,0,0,0,0,two year,1,credit card (automatic),25.85,788.55
7057,9717-qebgu,0,m,0,0,0,2,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,70.3,144.0
7058,9717-wxvsb,,m,0,0,0,1,1,0,no,0,0,0,0,0,0,month,0,mailed check,18.9,18.9
7059,9720-jjjor,0,m,0,1,1,41,1,0,dsl,1,1,1,0,0,0,one year,1,bank transfer (automatic),60.3,2511.3
7060,9722-ujojr,1,m,0,1,1,29,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,70.75,1974.8
7061,9722-zvquq,,f,0,1,1,14,1,0,fiber optic,0,0,0,0,0,1,month,1,bank transfer (automatic),80.9,1152.8
7062,9724-bfuop,,f,0,0,0,8,1,1,fiber optic,0,0,0,0,0,0,month,1,credit card (automatic),74.6,548.9
7063,9725-scpzg,1,m,0,0,1,1,1,0,fiber optic,0,0,0,0,1,1,month,1,electronic check,90.85,90.85
7064,9728-fttvz,1,f,0,0,0,1,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,69.2,69.2
7065,9730-drtmj,0,m,0,1,0,32,1,1,dsl,1,0,0,1,1,0,one year,1,credit card (automatic),72.8,2333.05
7066,9732-eqmwy,0,f,0,1,0,49,1,0,fiber optic,0,1,1,0,1,1,month,0,electronic check,99.4,5025.0
7067,9732-kpkbw,1,m,0,0,0,1,1,0,dsl,1,0,0,1,0,0,month,1,electronic check,53.95,53.95
7068,9732-ouyrn,0,f,0,1,0,49,1,0,no,0,0,0,0,0,0,one year,0,credit card (automatic),19.0,918.7
7069,9734-uyxqi,1,f,0,0,0,2,1,1,dsl,0,0,0,0,0,0,month,1,electronic check,49.4,106.55
7070,9734-ywgex,1,f,0,0,0,9,1,1,fiber optic,0,0,1,0,1,1,month,0,credit card (automatic),98.3,923.5
7071,9738-qlwtp,0,m,0,0,0,39,1,0,fiber optic,0,0,1,1,0,0,one year,0,electronic check,81.9,3219.75
7072,9739-jlpqj,0,f,0,1,1,72,1,1,fiber optic,1,1,1,1,1,1,two year,0,credit card (automatic),117.5,8670.1
7073,9741-ylntd,0,m,0,0,0,6,1,1,fiber optic,0,0,0,1,0,1,month,1,bank transfer (automatic),87.95,522.35
7074,9742-xokts,0,m,0,1,1,67,1,1,fiber optic,1,1,0,1,0,0,one year,0,electronic check,89.55,6038.55
7075,9743-dqkqw,0,m,0,0,0,3,0,0,dsl,0,0,0,0,0,0,month,0,electronic check,25.1,79.8
7076,9746-mdmbk,0,m,0,1,1,47,1,1,fiber optic,1,1,1,1,1,1,one year,1,bank transfer (automatic),113.45,5317.8
7077,9746-ugfac,0,f,0,0,0,22,1,0,no,0,0,0,0,0,0,one year,0,bank transfer (automatic),20.85,450.65
7078,9746-ykgxb,0,m,0,1,1,52,0,0,dsl,1,0,1,0,0,1,one year,0,bank transfer (automatic),44.25,2276.1
7079,9747-ddzos,1,f,0,0,0,1,1,0,fiber optic,0,0,1,0,0,0,month,0,bank transfer (automatic),73.5,73.5
7080,9750-boohv,0,f,0,0,0,32,0,0,dsl,1,0,0,0,0,0,one year,0,mailed check,30.15,927.65
7081,9752-znqut,0,f,0,0,0,1,1,0,dsl,0,1,0,0,0,0,month,1,electronic check,48.6,48.6
7082,9753-oylbx,0,f,0,0,0,1,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.5,20.5
7083,9754-clvzw,0,f,0,1,1,26,0,0,dsl,1,1,0,1,0,0,month,0,credit card (automatic),38.85,1025.15
7084,9755-jhnmn,0,f,0,0,0,49,1,0,dsl,1,1,1,1,0,0,two year,0,bank transfer (automatic),67.4,3306.85
7085,9758-mfwgd,0,f,1,1,1,48,0,0,dsl,0,1,0,0,0,0,one year,0,bank transfer (automatic),29.9,1388.75
7086,9761-xujwd,0,m,0,0,0,5,1,0,dsl,0,1,0,1,0,1,month,1,bank transfer (automatic),65.6,339.9
7087,9762-yaqaa,0,m,0,0,0,39,1,1,fiber optic,0,1,0,0,0,0,one year,0,credit card (automatic),81.4,3213.75
7088,9763-grskd,0,m,0,1,1,13,1,0,dsl,1,0,0,0,0,0,month,1,mailed check,49.95,587.45
7089,9763-pdtkk,1,f,0,0,0,4,1,0,fiber optic,1,0,1,1,0,1,month,1,bank transfer (automatic),94.4,387.2
7090,9764-reaff,0,f,0,1,0,59,1,0,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),18.4,1057.85
7091,9766-hgede,0,f,0,1,0,17,1,0,no,0,0,0,0,0,0,one year,0,mailed check,19.35,307.0
